NODE OR WAY|QUESTION|ID|KEY|KEY_VALUE|TAG|TAG_VALUE|VERIFIED|SCORE|TAGANSWER|VALIDATING|ANSWERS|ICON|VERSION
WAY|E' una strada a senso unico?|972371254|highway|cycleway|oneway|NONE|NO|2.0|oneway|no|si,no|arrow_upward|2
WAY|Quale è la velocità massima?|972371254|highway|cycleway|maxspeed|NONE|NO|2.0|maxspeed|no|number|speed|2
WAY|E' vero che posso andare in bicicletta per questa strada?|972371254|highway|cycleway|bicycle|designated|NO|1.0|bicycle|yes|None|pedal_bike|2
WAY|Quante panchine sono presenti in questa strada?|972371254|highway|cycleway|NONE|NONE|NO|5.0|None|no|number|chair|2
WAY|La ciclabile passa per un ponte?|972371254|highway|cycleway|NONE|NONE|NO|1.0|bridge|no|si,no|radio_button_checked|2
WAY|La strada delle biciclette è separata da quella dei pedoni?|972371255|highway|cycleway|segregated|NONE|NO|2.0|segregated|no|si,no|safety_divider|3
WAY|E' una strada a senso unico?|972371255|highway|cycleway|oneway|NONE|NO|2.0|oneway|no|si,no|arrow_upward|3
WAY|Quale è la velocità massima?|972371255|highway|cycleway|maxspeed|NONE|NO|2.0|maxspeed|no|number|speed|3
WAY|E' vero che posso andare in bicicletta per questa strada?|972371255|highway|cycleway|bicycle|designated|NO|1.0|bicycle|yes|None|pedal_bike|3
WAY|Quante panchine sono presenti in questa strada?|972371255|highway|cycleway|NONE|NONE|NO|5.0|None|no|number|chair|3
WAY|La ciclabile passa per un ponte?|972371255|highway|cycleway|NONE|NONE|NO|1.0|bridge|no|si,no|radio_button_checked|3
WAY|Di che superficie è fatta questa strada?|972376505|highway|cycleway|surface|NONE|NO|3.0|surface|no|asphalt,unpaved,paved,ground,concrete,paving_stones,gravel,dirt,grass,compacted,sand,sett|edit_road|1
WAY|La strada delle biciclette è separata da quella dei pedoni?|972376505|highway|cycleway|segregated|NONE|NO|2.0|segregated|no|si,no|safety_divider|1
WAY|E' una strada a senso unico?|972376505|highway|cycleway|oneway|NONE|NO|2.0|oneway|no|si,no|arrow_upward|1
WAY|Quale è la velocità massima?|972376505|highway|cycleway|maxspeed|NONE|NO|2.0|maxspeed|no|number|speed|1
WAY|E' vero che posso andare in bicicletta per questa strada?|972376505|highway|cycleway|bicycle|designated|NO|1.0|bicycle|yes|None|pedal_bike|1
WAY|Quante panchine sono presenti in questa strada?|972376505|highway|cycleway|NONE|NONE|NO|5.0|None|no|number|chair|1
WAY|La ciclabile passa per un ponte?|972376505|highway|cycleway|NONE|NONE|NO|1.0|bridge|no|si,no|radio_button_checked|1
WAY|Di che superficie è fatta questa strada?|972376506|highway|cycleway|surface|NONE|NO|3.0|surface|no|asphalt,unpaved,paved,ground,concrete,paving_stones,gravel,dirt,grass,compacted,sand,sett|edit_road|2
WAY|La strada delle biciclette è separata da quella dei pedoni?|972376506|highway|cycleway|segregated|NONE|NO|2.0|segregated|no|si,no|safety_divider|2
WAY|E' una strada a senso unico?|972376506|highway|cycleway|oneway|NONE|NO|2.0|oneway|no|si,no|arrow_upward|2
WAY|Quale è la velocità massima?|972376506|highway|cycleway|maxspeed|NONE|NO|2.0|maxspeed|no|number|speed|2
WAY|E' vero che posso andare in bicicletta per questa strada?|972376506|highway|cycleway|bicycle|designated|NO|1.0|bicycle|yes|None|pedal_bike|2
WAY|Quante panchine sono presenti in questa strada?|972376506|highway|cycleway|NONE|NONE|NO|5.0|None|no|number|chair|2
WAY|La ciclabile passa per un ponte?|972376506|highway|cycleway|NONE|NONE|NO|1.0|bridge|no|si,no|radio_button_checked|2
WAY|Di che superficie è fatta questa strada?|972376507|highway|cycleway|surface|NONE|NO|3.0|surface|no|asphalt,unpaved,paved,ground,concrete,paving_stones,gravel,dirt,grass,compacted,sand,sett|edit_road|2
WAY|La strada delle biciclette è separata da quella dei pedoni?|972376507|highway|cycleway|segregated|NONE|NO|2.0|segregated|no|si,no|safety_divider|2
WAY|E' una strada a senso unico?|972376507|highway|cycleway|oneway|NONE|NO|2.0|oneway|no|si,no|arrow_upward|2
WAY|Quale è la velocità massima?|972376507|highway|cycleway|maxspeed|NONE|NO|2.0|maxspeed|no|number|speed|2
WAY|E' vero che posso andare in bicicletta per questa strada?|972376507|highway|cycleway|bicycle|designated|NO|1.0|bicycle|yes|None|pedal_bike|2
WAY|Quante panchine sono presenti in questa strada?|972376507|highway|cycleway|NONE|NONE|NO|5.0|None|no|number|chair|2
WAY|La ciclabile passa per un ponte?|972376507|highway|cycleway|NONE|NONE|NO|1.0|bridge|no|si,no|radio_button_checked|2
WAY|Di che superficie è fatta questa strada?|972376508|highway|cycleway|surface|NONE|NO|3.0|surface|no|asphalt,unpaved,paved,ground,concrete,paving_stones,gravel,dirt,grass,compacted,sand,sett|edit_road|1
WAY|La strada delle biciclette è separata da quella dei pedoni?|972376508|highway|cycleway|segregated|NONE|NO|2.0|segregated|no|si,no|safety_divider|1
WAY|E' una strada a senso unico?|972376508|highway|cycleway|oneway|NONE|NO|2.0|oneway|no|si,no|arrow_upward|1
WAY|Quale è la velocità massima?|972376508|highway|cycleway|maxspeed|NONE|NO|2.0|maxspeed|no|number|speed|1
WAY|E' vero che posso andare in bicicletta per questa strada?|972376508|highway|cycleway|bicycle|designated|NO|1.0|bicycle|yes|None|pedal_bike|1
WAY|Quante panchine sono presenti in questa strada?|972376508|highway|cycleway|NONE|NONE|NO|5.0|None|no|number|chair|1
WAY|La ciclabile passa per un ponte?|972376508|highway|cycleway|NONE|NONE|NO|1.0|bridge|no|si,no|radio_button_checked|1
WAY|Di che superficie è fatta questa strada?|972376509|highway|cycleway|surface|NONE|NO|3.0|surface|no|asphalt,unpaved,paved,ground,concrete,paving_stones,gravel,dirt,grass,compacted,sand,sett|edit_road|1
WAY|La strada delle biciclette è separata da quella dei pedoni?|972376509|highway|cycleway|segregated|NONE|NO|2.0|segregated|no|si,no|safety_divider|1
WAY|E' una strada a senso unico?|972376509|highway|cycleway|oneway|NONE|NO|2.0|oneway|no|si,no|arrow_upward|1
WAY|Quale è la velocità massima?|972376509|highway|cycleway|maxspeed|NONE|NO|2.0|maxspeed|no|number|speed|1
WAY|E' vero che posso andare in bicicletta per questa strada?|972376509|highway|cycleway|bicycle|designated|NO|1.0|bicycle|yes|None|pedal_bike|1
WAY|Quante panchine sono presenti in questa strada?|972376509|highway|cycleway|NONE|NONE|NO|5.0|None|no|number|chair|1
WAY|La ciclabile passa per un ponte?|972376509|highway|cycleway|NONE|NONE|NO|1.0|bridge|no|si,no|radio_button_checked|1
WAY|La strada delle biciclette è separata da quella dei pedoni?|972378524|highway|cycleway|segregated|NONE|NO|2.0|segregated|no|si,no|safety_divider|2
WAY|E' una strada a senso unico?|972378524|highway|cycleway|oneway|NONE|NO|2.0|oneway|no|si,no|arrow_upward|2
WAY|Quale è la velocità massima?|972378524|highway|cycleway|maxspeed|NONE|NO|2.0|maxspeed|no|number|speed|2
WAY|E' vero che posso andare in bicicletta per questa strada?|972378524|highway|cycleway|bicycle|designated|NO|1.0|bicycle|yes|None|pedal_bike|2
WAY|Quante panchine sono presenti in questa strada?|972378524|highway|cycleway|NONE|NONE|NO|5.0|None|no|number|chair|2
WAY|La ciclabile passa per un ponte?|972378524|highway|cycleway|NONE|NONE|NO|1.0|bridge|no|si,no|radio_button_checked|2
WAY|E' una strada a senso unico?|972378525|highway|cycleway|oneway|NONE|NO|2.0|oneway|no|si,no|arrow_upward|4
WAY|Quale è la velocità massima?|972378525|highway|cycleway|maxspeed|NONE|NO|2.0|maxspeed|no|number|speed|4
WAY|E' vero che posso andare in bicicletta per questa strada?|972378525|highway|cycleway|bicycle|designated|NO|1.0|bicycle|yes|None|pedal_bike|4
WAY|Quante panchine sono presenti in questa strada?|972378525|highway|cycleway|NONE|NONE|NO|5.0|None|no|number|chair|4
WAY|La ciclabile passa per un ponte?|972378525|highway|cycleway|NONE|NONE|NO|1.0|bridge|no|si,no|radio_button_checked|4
WAY|La strada delle biciclette è separata da quella dei pedoni?|972385648|highway|cycleway|segregated|NONE|NO|2.0|segregated|no|si,no|safety_divider|1
WAY|E' una strada a senso unico?|972385648|highway|cycleway|oneway|NONE|NO|2.0|oneway|no|si,no|arrow_upward|1
WAY|Quale è la velocità massima?|972385648|highway|cycleway|maxspeed|NONE|NO|2.0|maxspeed|no|number|speed|1
WAY|E' vero che posso andare in bicicletta per questa strada?|972385648|highway|cycleway|bicycle|designated|NO|1.0|bicycle|yes|None|pedal_bike|1
WAY|Quante panchine sono presenti in questa strada?|972385648|highway|cycleway|NONE|NONE|NO|5.0|None|no|number|chair|1
WAY|La ciclabile passa per un ponte?|972385648|cycleway|crossing|NONE|NONE|NO|1.0|bridge|no|si,no|radio_button_checked|1
WAY|E' vero che posso andare in bicicletta per questa strada?|972385649|highway|unclassified|bicycle|yes|NO|1.0|bicycle|yes|None|pedal_bike|1
WAY|Di che superficie è fatta questa strada?|972385649|highway|unclassified|surface|NONE|NO|3.0|surface|no|asphalt,unpaved,paved,ground,concrete,paving_stones,gravel,dirt,grass,compacted,sand,sett|edit_road|1
WAY|La strada delle biciclette è separata da quella dei pedoni?|972385649|highway|unclassified|segregated|NONE|NO|2.0|segregated|no|si,no|safety_divider|1
WAY|E' una strada a senso unico?|972385649|highway|unclassified|oneway|NONE|NO|2.0|oneway|no|si,no|arrow_upward|1
WAY|Quale è la velocità massima?|972385649|highway|unclassified|maxspeed|NONE|NO|2.0|maxspeed|no|number|speed|1
WAY|Quante panchine sono presenti in questa strada?|972385649|highway|unclassified|NONE|NONE|NO|5.0|None|no|number|chair|1
WAY|E' una strada a senso unico?|973141039|highway|cycleway|oneway|NONE|NO|2.0|oneway|no|si,no|arrow_upward|3
WAY|Quale è la velocità massima?|973141039|highway|cycleway|maxspeed|NONE|NO|2.0|maxspeed|no|number|speed|3
WAY|E' vero che posso andare in bicicletta per questa strada?|973141039|highway|cycleway|bicycle|designated|NO|1.0|bicycle|yes|None|pedal_bike|3
WAY|Quante panchine sono presenti in questa strada?|973141039|highway|cycleway|NONE|NONE|NO|5.0|None|no|number|chair|3
WAY|La ciclabile passa per un ponte?|973141039|highway|cycleway|NONE|NONE|NO|1.0|bridge|no|si,no|radio_button_checked|3
WAY|La strada delle biciclette è separata da quella dei pedoni?|973141040|highway|cycleway|segregated|NONE|NO|2.0|segregated|no|si,no|safety_divider|1
WAY|E' una strada a senso unico?|973141040|highway|cycleway|oneway|NONE|NO|2.0|oneway|no|si,no|arrow_upward|1
WAY|Quale è la velocità massima?|973141040|highway|cycleway|maxspeed|NONE|NO|2.0|maxspeed|no|number|speed|1
WAY|E' vero che posso andare in bicicletta per questa strada?|973141040|highway|cycleway|bicycle|designated|NO|1.0|bicycle|yes|None|pedal_bike|1
WAY|Quante panchine sono presenti in questa strada?|973141040|highway|cycleway|NONE|NONE|NO|5.0|None|no|number|chair|1
WAY|La ciclabile passa per un ponte?|973141040|cycleway|crossing|NONE|NONE|NO|1.0|bridge|no|si,no|radio_button_checked|1
WAY|Posso andare in bicicletta per questa strada?|973551065|highway|service|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|973551066|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|973551067|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|975582198|highway|path|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|975582199|highway|path|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|975582200|highway|service|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|975582201|highway|service|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|975587078|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|975587079|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|975587080|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|975587081|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|975597309|highway|service|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|975597310|highway|service|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|975598292|highway|cycleway|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|La strada delle biciclette è separata da quella dei pedoni?|975598292|highway|cycleway|segregated|NONE|NO|2.0|segregated|no|si,no|safety_divider|1
WAY|E' una strada a senso unico?|975598292|highway|cycleway|oneway|NONE|NO|2.0|oneway|no|si,no|arrow_upward|1
WAY|Quale è la velocità massima?|975598292|highway|cycleway|maxspeed|NONE|NO|2.0|maxspeed|no|number|speed|1
WAY|Quante panchine sono presenti in questa strada?|975598292|highway|cycleway|NONE|NONE|NO|3.0|None|no|number|chair|1
WAY|La ciclabile passa per un ponte?|975598292|highway|cycleway|NONE|NONE|NO|1.0|bridge|no|si,no|radio_button_checked|1
WAY|Posso andare in bicicletta per questa strada?|975598293|highway|cycleway|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|La strada delle biciclette è separata da quella dei pedoni?|975598293|highway|cycleway|segregated|NONE|NO|2.0|segregated|no|si,no|safety_divider|1
WAY|E' una strada a senso unico?|975598293|highway|cycleway|oneway|NONE|NO|2.0|oneway|no|si,no|arrow_upward|1
WAY|Quale è la velocità massima?|975598293|highway|cycleway|maxspeed|NONE|NO|2.0|maxspeed|no|number|speed|1
WAY|Quante panchine sono presenti in questa strada?|975598293|highway|cycleway|NONE|NONE|NO|3.0|None|no|number|chair|1
WAY|La ciclabile passa per un ponte?|975598293|highway|cycleway|NONE|NONE|NO|1.0|bridge|no|si,no|radio_button_checked|1
WAY|Posso andare in bicicletta per questa strada?|975603694|highway|service|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|2
WAY|E' una strada a senso unico?|975618176|highway|cycleway|oneway|NONE|NO|2.0|oneway|no|si,no|arrow_upward|3
WAY|Quale è la velocità massima?|975618176|highway|cycleway|maxspeed|NONE|NO|2.0|maxspeed|no|number|speed|3
WAY|E' vero che posso andare in bicicletta per questa strada?|975618176|highway|cycleway|bicycle|designated|NO|1.0|bicycle|yes|None|pedal_bike|3
WAY|Quante panchine sono presenti in questa strada?|975618176|highway|cycleway|NONE|NONE|NO|5.0|None|no|number|chair|3
WAY|La ciclabile passa per un ponte?|975618176|highway|cycleway|NONE|NONE|NO|1.0|bridge|no|si,no|radio_button_checked|3
WAY|Posso andare in bicicletta per questa strada?|976123657|highway|construction|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|977536073|highway|path|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|977536074|highway|path|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|977536075|highway|path|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|977831263|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|2
WAY|Posso andare in bicicletta per questa strada?|977861431|highway|service|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|977861432|highway|service|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|977861434|highway|service|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|977861435|highway|service|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|983864847|highway|service|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|983864850|highway|service|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|983864851|highway|service|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|983864853|highway|track|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|983864854|highway|service|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|983864856|highway|service|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|983864858|highway|service|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|E' vero che posso andare in bicicletta per questa strada?|983864859|highway|trunk_link|bicycle|yes|NO|1.0|bicycle|yes|None|pedal_bike|1
WAY|Di che superficie è fatta questa strada?|983864859|highway|trunk_link|surface|NONE|NO|3.0|surface|no|asphalt,unpaved,paved,ground,concrete,paving_stones,gravel,dirt,grass,compacted,sand,sett|edit_road|1
WAY|La strada delle biciclette è separata da quella dei pedoni?|983864859|highway|trunk_link|segregated|NONE|NO|2.0|segregated|no|si,no|safety_divider|1
WAY|Quante panchine sono presenti in questa strada?|983864859|highway|trunk_link|NONE|NONE|NO|5.0|None|no|number|chair|1
WAY|Posso andare in bicicletta per questa strada?|983864860|highway|footway|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|La strada delle biciclette è separata da quella dei pedoni?|983864861|highway|footway|segregated|NONE|NO|2.0|segregated|no|si,no|safety_divider|1
WAY|E' una strada a senso unico?|983864861|highway|footway|oneway|NONE|NO|2.0|oneway|no|si,no|arrow_upward|1
WAY|Quale è la velocità massima?|983864861|highway|footway|maxspeed|NONE|NO|2.0|maxspeed|no|number|speed|1
WAY|Devo smontare dalla bici per proseguire?|983864861|highway|footway|bicycle|dismount|NO|3.0|bicycle|yes|None|directions_walk|1
WAY|Quante panchine sono presenti in questa strada?|983864861|highway|footway|NONE|NONE|NO|5.0|None|no|number|chair|1
WAY|Posso andare in bicicletta per questa strada?|983864862|highway|footway|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|983864863|highway|footway|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|La strada delle biciclette è separata da quella dei pedoni?|983864864|highway|footway|segregated|NONE|NO|2.0|segregated|no|si,no|safety_divider|1
WAY|E' una strada a senso unico?|983864864|highway|footway|oneway|NONE|NO|2.0|oneway|no|si,no|arrow_upward|1
WAY|Quale è la velocità massima?|983864864|highway|footway|maxspeed|NONE|NO|2.0|maxspeed|no|number|speed|1
WAY|Devo smontare dalla bici per proseguire?|983864864|highway|footway|bicycle|dismount|NO|3.0|bicycle|yes|None|directions_walk|1
WAY|Quante panchine sono presenti in questa strada?|983864864|highway|footway|NONE|NONE|NO|5.0|None|no|number|chair|1
WAY|E' una strada a senso unico?|983864865|highway|cycleway|oneway|NONE|NO|2.0|oneway|no|si,no|arrow_upward|2
WAY|Quale è la velocità massima?|983864865|highway|cycleway|maxspeed|NONE|NO|2.0|maxspeed|no|number|speed|2
WAY|E' vero che posso andare in bicicletta per questa strada?|983864865|highway|cycleway|bicycle|designated|NO|1.0|bicycle|yes|None|pedal_bike|2
WAY|Quante panchine sono presenti in questa strada?|983864865|highway|cycleway|NONE|NONE|NO|5.0|None|no|number|chair|2
WAY|La ciclabile passa per un ponte?|983864865|highway|cycleway|NONE|NONE|NO|1.0|bridge|no|si,no|radio_button_checked|2
WAY|E' una strada a senso unico?|983864866|highway|path|oneway|NONE|NO|2.0|oneway|no|si,no|arrow_upward|1
WAY|Quale è la velocità massima?|983864866|highway|path|maxspeed|NONE|NO|2.0|maxspeed|no|number|speed|1
WAY|E' vero che posso andare in bicicletta per questa strada?|983864866|highway|path|bicycle|designated|NO|1.0|bicycle|yes|None|pedal_bike|1
WAY|Quante panchine sono presenti in questa strada?|983864866|highway|path|NONE|NONE|NO|5.0|None|no|number|chair|1
WAY|Quale è la velocità massima?|983864868|highway|residential|maxspeed|NONE|NO|2.0|maxspeed|no|number|speed|1
WAY|E' vero che posso andare in bicicletta per questa strada?|983864868|highway|residential|bicycle|designated|NO|1.0|bicycle|yes|None|pedal_bike|1
WAY|Quante panchine sono presenti in questa strada?|983864868|highway|residential|NONE|NONE|NO|5.0|None|no|number|chair|1
WAY|E' una strada a senso unico?|983864869|highway|path|oneway|NONE|NO|2.0|oneway|no|si,no|arrow_upward|1
WAY|Quale è la velocità massima?|983864869|highway|path|maxspeed|NONE|NO|2.0|maxspeed|no|number|speed|1
WAY|E' vero che posso andare in bicicletta per questa strada?|983864869|highway|path|bicycle|designated|NO|1.0|bicycle|yes|None|pedal_bike|1
WAY|Quante panchine sono presenti in questa strada?|983864869|highway|path|NONE|NONE|NO|5.0|None|no|number|chair|1
WAY|E' una strada a senso unico?|983864870|highway|path|oneway|NONE|NO|2.0|oneway|no|si,no|arrow_upward|1
WAY|Quale è la velocità massima?|983864870|highway|path|maxspeed|NONE|NO|2.0|maxspeed|no|number|speed|1
WAY|E' vero che posso andare in bicicletta per questa strada?|983864870|highway|path|bicycle|designated|NO|1.0|bicycle|yes|None|pedal_bike|1
WAY|Quante panchine sono presenti in questa strada?|983864870|highway|path|NONE|NONE|NO|5.0|None|no|number|chair|1
WAY|Posso andare in bicicletta per questa strada?|983914857|highway|service|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|983914858|highway|path|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|989398502|highway|path|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|2
WAY|Posso andare in bicicletta per questa strada?|989398503|highway|path|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|996282223|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|3
WAY|Posso andare in bicicletta per questa strada?|999226817|highway|residential|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|999227698|highway|path|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|1001519364|highway|service|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|1001519365|highway|service|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|1001519366|highway|secondary|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|1001519367|highway|secondary|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|1001519368|highway|secondary|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|1001519369|highway|secondary|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|1001519370|highway|secondary|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|1001519371|highway|secondary|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|1004954326|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|1004975484|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|1006806043|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|1015110820|highway|cycleway|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Di che superficie è fatta questa strada?|1015110820|highway|cycleway|surface|NONE|NO|3.0|surface|no|asfalto,non asfaltato,pavimentato,terreno,calcestruzzo,pavimentazione_pietre,ghiaia,terroso,erba,compatta,sabbia,pavè(bolognini)|edit_road|1
WAY|La strada delle biciclette è separata da quella dei pedoni?|1015110820|highway|cycleway|segregated|NONE|NO|2.0|segregated|no|si,no|safety_divider|1
WAY|E' una strada a senso unico?|1015110820|highway|cycleway|oneway|NONE|NO|2.0|oneway|no|si,no|arrow_upward|1
WAY|Quale è la velocità massima?|1015110820|highway|cycleway|maxspeed|NONE|NO|2.0|maxspeed|no|number|speed|1
WAY|Quante panchine sono presenti in questa strada?|1015110820|highway|cycleway|NONE|NONE|NO|3.0|None|no|number|chair|1
WAY|La ciclabile passa per un ponte?|1015110820|highway|cycleway|NONE|NONE|NO|1.0|bridge|no|si,no|radio_button_checked|1
WAY|Posso andare in bicicletta per questa strada?|1015110821|highway|cycleway|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Di che superficie è fatta questa strada?|1015110821|highway|cycleway|surface|NONE|NO|3.0|surface|no|asfalto,non asfaltato,pavimentato,terreno,calcestruzzo,pavimentazione_pietre,ghiaia,terroso,erba,compatta,sabbia,pavè(bolognini)|edit_road|1
WAY|La strada delle biciclette è separata da quella dei pedoni?|1015110821|highway|cycleway|segregated|NONE|NO|2.0|segregated|no|si,no|safety_divider|1
WAY|E' una strada a senso unico?|1015110821|highway|cycleway|oneway|NONE|NO|2.0|oneway|no|si,no|arrow_upward|1
WAY|Quale è la velocità massima?|1015110821|highway|cycleway|maxspeed|NONE|NO|2.0|maxspeed|no|number|speed|1
WAY|Quante panchine sono presenti in questa strada?|1015110821|highway|cycleway|NONE|NONE|NO|3.0|None|no|number|chair|1
WAY|La ciclabile passa per un ponte?|1015110821|highway|cycleway|NONE|NONE|NO|1.0|bridge|no|si,no|radio_button_checked|1
WAY|Posso andare in bicicletta per questa strada?|1015479833|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|1025312561|highway|path|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|1025312562|highway|path|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|1025312563|highway|path|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|1025312564|highway|track|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|1025312565|highway|track|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|1026478728|highway|cycleway|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Di che superficie è fatta questa strada?|1026478728|highway|cycleway|surface|NONE|NO|3.0|surface|no|asfalto,non asfaltato,pavimentato,terreno,calcestruzzo,pavimentazione_pietre,ghiaia,terroso,erba,compatta,sabbia,pavè(bolognini)|edit_road|1
WAY|La strada delle biciclette è separata da quella dei pedoni?|1026478728|highway|cycleway|segregated|NONE|NO|2.0|segregated|no|si,no|safety_divider|1
